Id,SalePrice
1461,118774.79433430039
1462,157608.72896717407
1463,186734.24616974857
1464,196305.56354493054
1465,193999.30746242544
1466,168947.55383815337
1467,177140.41001866164
1468,159690.84819762752
1469,191437.71694245143
1470,120738.47398183687
1471,192994.20207780087
1472,97747.4137833482
1473,97682.81325511188
1474,147728.47163007903
1475,108641.12770821137
1476,360709.6669648193
1477,242056.60374013532
1478,280472.57843010186
1479,275716.5074969428
1480,505968.09431448183
1481,331704.31544959854
1482,208734.0424171278
1483,178566.9638255818
1484,164914.9825420342
1485,185683.722152584
1486,194144.02974858414
1487,328250.78964848147
1488,228130.49671682587
1489,194176.7394056862
1490,240578.0857097776
1491,196069.82985262494
1492,91026.10666490693
1493,183146.98804734778
1494,282850.8327618912
1495,286720.85277934076
1496,237636.98461208137
1497,182281.54555441698
1498,169638.6537832538
1499,159658.32467894067
1500,157980.0066087878
1501,182549.22622758735
1502,145114.3936825985
1503,277465.96487697517
1504,244600.10787191318
1505,224747.13256085175
1506,192461.34293421707
1507,258926.44450253565
1508,210844.10847378208
1509,157133.01007212256
1510,150494.0610299359
1511,160078.43660500963
1512,183059.19935230757
1513,144847.99380294126
1514,148305.3407175964
1515,198629.14216836033
1516,150609.6248094392
1517,170030.17087888907
1518,131294.3226047831
1519,218187.99949990565
1520,131327.26162858773
1521,132899.53328286772
1522,177715.42442056895
1523,115880.64653655683
1524,125053.17441216762
1525,123228.64620035692
1526,115517.36303759263
1527,110242.78449321249
1528,130352.42361651013
1529,153756.4832371159
1530,188405.86206836696
1531,122725.38127196091
1532,91889.78591280694
1533,155968.3418016386
1534,122676.74531659982
1535,158207.82147017686
1536,112459.05828922661
1537,87537.45607542069
1538,146610.43663066594
1539,197510.74203395253
1540,91039.79919825657
1541,139949.09903868882
1542,147006.48651765834
1543,189223.1091327156
1544,87712.704851338
1545,112511.61470778064
1546,134604.15673616203
1547,129126.78345402391
1548,131525.77697408287
1549,124053.70058355811
1550,138032.1096048049
1551,103448.38178126892
1552,146646.17176859867
1553,148451.3688799831
1554,111036.8625296655
1555,173903.12096022902
1556,77369.92560372621
1557,106272.0869149902
1558,95827.44020543866
1559,77434.27875651968
1560,140698.92308219662
1561,117760.57879570924
1562,135185.65746855794
1563,122316.73783184122
1564,167587.68192356534
1565,149062.3859056773
1566,233727.74214312428
1567,74664.97277460503
1568,253692.0295559562
1569,134427.78534213157
1570,140607.96412537433
1571,127128.0872939231
1572,148925.56435771874
1573,238102.46872712817
1574,128625.11387739453
1575,241215.17989889576
1576,266261.25126793305
1577,177393.75802785496
1578,143798.95265277824
1579,146297.88751218878
1580,189951.95230004514
1581,151054.84937615204
1582,118435.36443961991
1583,303241.6178331105
1584,223763.52335944978
1585,140539.84007560473
1586,70212.04033570102
1587,105774.30298884278
1588,156633.9361751295
1589,99894.01354264669
1590,131677.68606376904
1591,96003.80827945884
1592,112551.35993378081
1593,115098.47087260097
1594,124085.1065567137
1595,127811.34719934997
1596,233005.75742219447
1597,202942.04837439078
1598,216970.12542793487
1599,167111.56408041628
1600,166860.3419098232
1601,78227.76601666206
1602,117277.77736224014
1603,69691.85499424337
1604,261297.29887645697
1605,248789.72920100726
1606,167901.9419838437
1607,177040.69247142266
1608,217869.02792960315
1609,179122.71415263804
1610,146751.46754869237
1611,139041.64774185058
1612,177778.71220602497
1613,169061.12026280985
1614,125071.19214006553
1615,93360.18213996955
1616,79513.8073966313
1617,93496.7538048597
1618,124866.28741194188
1619,138759.24898335146
1620,202438.5313692652
1621,135742.44760211627
1622,144836.62549465598
1623,278183.06660889665
1624,233686.46749471
1625,114008.87254506118
1626,170287.14880141264
1627,191521.53442514405
1628,281822.42436919163
1629,173785.52859185793
1630,354997.0664771408
1631,213141.43519319914
1632,239312.09388185936
1633,167973.6410369324
1634,186736.0466658871
1635,172715.19170740194
1636,151188.90692941222
1637,205587.4048387513
1638,179505.5226214581
1639,180496.48684625403
1640,252826.73716802287
1641,178451.0035858721
1642,234957.51533752744
1643,216472.3162161813
1644,231791.32648302522
1645,220217.6545982378
1646,159694.57701624342
