Id,SalePrice
1461,118777.57667372328
1462,158883.87617746543
1463,186750.9246864904
1464,196347.3660195963
1465,195112.64340567152
1466,169510.51885286224
1467,178006.66668186503
1468,159948.39558163122
1469,192769.57556466898
1470,120954.04226254336
1471,194018.4406080619
1472,98041.53151263448
1473,97361.05505502528
1474,148204.44394801473
1475,108529.21697817983
1476,360816.55646250234
1477,240622.89449452632
1478,279591.6440521074
1479,276015.3371351611
1480,505044.1018858727
1481,333030.14277043816
1482,208961.10091989947
1483,178510.7328381843
1484,164627.07937170193
1485,185185.86804832023
1486,194496.60089147868
1487,326898.65864948445
1488,228538.66224275116
1489,193181.59113919764
1490,240355.7909729032
1491,195957.3665535124
1492,91233.65887508227
1493,181631.86947695422
1494,283910.94115117553
1495,288178.7673440403
1496,237707.2060940648
1497,182831.28264030546
1498,168918.35579564737
1499,159784.30289844077
1500,158237.0008482495
1501,182709.7827777094
1502,146055.64121261903
1503,276624.1268774519
1504,244863.22962728355
1505,225448.0066282958
1506,192840.20268162643
1507,260918.93463035693
1508,211724.72561621372
1509,157444.21264077353
1510,150006.5927135062
1511,158880.1267543407
1512,183974.1111939184
1513,144798.28164918328
1514,146565.3687220001
1515,199211.7204572726
1516,151049.92920537235
1517,169827.53805459247
1518,132151.84428271244
1519,217851.421820772
1520,131682.45150588802
1521,133216.5951485448
1522,178245.88415413906
1523,115892.10700938443
1524,125352.07152419085
1525,123032.23894006811
1526,116441.10996165538
1527,110016.497346545
1528,130328.35870901175
1529,153354.951016125
1530,188103.64264888607
1531,123941.1515416126
1532,92355.7997079738
1533,156459.7839764621
1534,122864.20078666483
1535,158834.84322521387
1536,112276.39755201935
1537,88579.55974474954
1538,146830.78731155847
1539,197692.89501114187
1540,91659.4463397918
1541,139693.3835017549
1542,146606.7348534795
1543,189483.3856186216
1544,87609.99130585574
1545,111922.35533392329
1546,134610.08041432739
1547,128419.206605168
1548,131194.08237509808
1549,122883.02972746066
1550,138226.9789809321
1551,103754.40408856544
1552,146273.69158973062
1553,148511.55083246774
1554,111412.51251199878
1555,173772.74776562225
1556,77131.01597188126
1557,105871.39280487737
1558,95635.97628310662
1559,77770.1570019404
1560,141876.87183070387
1561,117515.14399953744
1562,134587.39069993483
1563,121922.9412024574
1564,168063.46682907757
1565,149152.36013622515
1566,233410.98795547857
1567,75089.68974633735
1568,254655.69525472508
1569,134767.84056119202
1570,140575.83202251932
1571,127120.3314844157
1572,148538.800844397
1573,235945.62487073106
1574,128775.08216590076
1575,240348.7091087516
1576,268542.6202622973
1577,177001.71882556815
1578,144848.43735899875
1579,146164.3216165881
1580,189823.22237342797
1581,151636.8282086733
1582,118744.66034766551
1583,302777.47497317544
1584,223591.28750406337
1585,140727.70074393367
1586,69789.56613064258
1587,105314.939747034
1588,156285.7335441293
1589,99714.61055481437
1590,131539.42805552197
1591,96008.5270486348
1592,112269.89700979418
1593,114444.57451330536
1594,123609.9711930673
1595,128534.23348354099
1596,234220.1858844584
1597,202779.50041962953
1598,217233.83985905405
1599,166662.11428468244
1600,166813.44983941934
1601,78987.60665429711
1602,117112.51914785495
1603,69889.10447192997
1604,261694.8216196638
1605,249456.25072206891
1606,168609.8872087207
1607,178047.209372682
1608,216846.01974708016
1609,178283.93668241389
1610,147214.20800482034
1611,139225.9800743201
1612,178074.6976986384
1613,168981.54496382014
1614,125971.52184406616
1615,93450.75350358615
1616,79623.77963554724
1617,93508.64193620902
1618,124886.39602169179
1619,139304.57156568763
1620,202476.57964110744
1621,136943.265200114
1622,145425.3160665474
1623,279432.49559060327
1624,235573.57169655082
1625,114070.04991850688
1626,169632.43669534067
1627,191224.40157373107
1628,282906.3199512992
1629,173091.05777679425
1630,354294.651346618
1631,212114.74877897106
1632,238358.89510676745
1633,167532.66953426838
1634,186714.7785600412
1635,173342.7133334606
1636,152293.50864151848
1637,205841.96968423764
1638,179495.29476751175
1639,180765.49266433826
1640,253889.27098202708
1641,179106.0249245627
1642,235436.93236251656
1643,215916.76335867718
1644,233194.30852230382
1645,219193.05765746246
1646,158729.52455932155
1647,150325.23240064282
1648,130859.89381968361
1649,143193.00593820363
1650,110137.62006892185
1651,120886.92520064123
1652,96729.1328083958
1653,97966.52046647242
1654,144205.54459717637
1655,133701.3008711469
1656,139413.50642117538
1657,145197.842494603
1658,147867.71518433694
1659,108871.7358332613
1660,158300.4820750984
1661,437562.93833018886
1662,411054.78346913663
1663,384939.8870587864
1664,478128.5713403157
1665,302809.8985509143
1666,320483.6759833292
1667,361182.7884713789
1668,345589.7619082436
1669,294307.6537194085
1670,349125.1520113507
1671,261687.92773555714
1672,420108.9191405578
1673,285661.33871573495
1674,228521.5261009335
1675,200439.23239943644
1676,199515.69070975072
1677,224209.95624235488
1678,445917.6713664864
1679,378269.1685796759
1680,340289.0387417277
1681,252905.53195602904
1682,307836.6835558283
1683,180891.62526102536
1684,171886.90304452964
1685,175240.35996893022
1686,170739.51145778177
1687,168599.95339865668
1688,188390.3634938026
1689,192285.07383357343
1690,194666.3961382748
1691,180782.6170053917
1692,255991.16609665743
1693,164547.89547513897
1694,177137.05027938072
1695,156966.87790373436
1696,273379.3177100636
1697,157088.14660442225
1698,339657.4707525523
1699,302832.29352706805
1700,248918.5145037298
1701,270298.55145644845
1702,240469.61574742303
1703,245297.21702570733
1704,274907.2072380327
1705,234881.1473364839
1706,428979.85411332996
1707,215207.6200789095
1708,202782.08858918952
1709,272285.00142696773
1710,214763.3507836007
1711,264607.87072846986
1712,264574.5093070437
1713,263609.2699546302
1714,217680.3638896836
1715,201347.45233846357
1716,171562.8227520142
1717,167939.99958748062
1718,129075.7669565659
1719,204575.23695780375
1720,234292.53049086148
1721,158115.21494826174
1722,123742.8241956518
1723,157366.68923345752
1724,210210.0140932757
1725,239818.3029703893
1726,192693.54645566278
1727,161609.93293220372
1728,174124.43502476334
1729,162299.98936524772
1730,142665.12866140815
1731,123183.89377513001
1732,126554.84548703278
1733,112326.38259619086
1734,116182.40561567077
1735,128673.10014195966
1736,109790.68078867451
1737,281290.1313629913
1738,241393.55009894262
1739,243756.53789756665
1740,232989.31339325145
1741,200089.66986527047
1742,174852.15530526856
1743,177631.5005494283
1744,314258.97338300786
1745,213611.34034081426
1746,189993.40269895733
1747,214376.69742827895
1748,227337.47087373547
1749,153148.48558277503
1750,125700.19023931416
1751,254748.11864731298
1752,115492.946073239
1753,153742.2245259028
1754,197364.04076611213
1755,171944.41551157014
1756,130249.5938358075
1757,120911.1977541484
1758,147081.6505767714
1759,163069.89432125993
1760,162937.79004782822
1761,149672.22530037508
1762,174256.3963190539
1763,183285.0198986741
1764,115837.57693227472
1765,174227.89224601953
1766,194387.42072522867
1767,231644.3878422018
1768,144274.29429205338
1769,168738.53525183155
1770,147025.60827357427
1771,127925.58995953202
1772,144161.37803461886
1773,127037.27895805247
1774,151213.54961474985
1775,141842.97410147035
1776,131846.54964564883
1777,99990.42269186993
1778,138925.64176286643
1779,120538.89413457157
1780,170717.83445549617
1781,124039.72676208259
1782,89905.28581331203
1783,145402.49864678096
1784,108985.45726712371
1785,120788.36264944136
1786,144911.1797184499
1787,175438.96994790243
1788,67402.26943380524
1789,96375.92087194037
1790,88727.7390953719
1791,184596.93858499062
1792,155834.43731973247
1793,121831.14736863323
1794,147325.59740930202
1795,132738.5128040894
1796,123753.67170949218
1797,110025.32331769688
1798,121823.82959962735
1799,113164.00474381795
1800,135031.58179164404
1801,129421.65707620842
1802,128395.29803526965
1803,148364.31586101523
1804,148577.73780159702
1805,131221.90313698392
1806,120244.3751190143
1807,131096.33605961714
1808,127331.81458356806
1809,123950.6291662379
1810,132210.85719701336
1811,82346.26135549274
1812,94901.57127202468
1813,122086.55725423085
1814,88927.3419906046
1815,63146.26568632786
1816,95907.35804941635
1817,116796.3829189696
1818,155804.9747664617
1819,124945.5573699841
1820,51075.34733155153
1821,104331.88169869246
1822,154439.73690533178
1823,43146.48588373052
1824,124415.04040769226
1825,145274.3544420986
1826,110590.29756336212
1827,101201.68636132337
1828,133034.99110891134
1829,123650.47011144167
1830,149318.31579700665
1831,134053.07929995464
1832,78946.8566296067
1833,141670.620913427
1834,120402.6597319457
1835,121992.87826013705
1836,126197.7752773882
1837,94108.65101982393
1838,137019.89208067287
1839,93688.4540176041
1840,140450.93182891447
1841,140795.68183259224
1842,88265.06108608881
1843,129732.3885269424
1844,137938.31018998654
1845,147467.57227481998
1846,156115.73374092646
1847,168509.52006171967
1848,66309.07262309271
1849,110328.81168753783
1850,120421.2919381921
1851,157759.81902181878
1852,125090.24899915105
1853,134638.46976905921
1854,160878.35641359855
1855,147196.69454280997
1856,233568.94098240774
1857,149405.11405255506
1858,122328.40660347814
1859,107600.93698381842
1860,138910.07818628632
1861,107566.71361397322
1862,313430.43933845556
1863,293563.9396751302
1864,293652.48587751365
1865,347221.44961770927
1866,334871.1244988179
1867,231245.24137061124
1868,292970.5233260772
1869,200374.99793559834
1870,231737.33430910436
1871,242003.92202197594
1872,174916.44619520786
1873,251649.48589484143
1874,144762.30758886514
1875,191880.80152173823
1876,196491.59122967088
1877,207676.7387396353
1878,196719.20620721576
1879,128791.9874006288
1880,127345.34862816695
1881,248115.67171078853
1882,248358.71769502803
1883,184188.85376722072
1884,202267.2521884512
1885,240898.47617841454
1886,283786.49399055354
1887,216096.97824629574
1888,266517.92198710376
1889,165779.9135215045
1890,123890.68702955484
1891,126953.65131613995
1892,100874.812110623
1893,127305.95294207819
1894,124049.87081634018
1895,144152.6877651099
1896,123854.68990198598
1897,116494.37189847293
1898,110762.56386410125
1899,157604.0944284784
1900,144583.82990903928
1901,162874.3292132707
1902,158695.00670720165
1903,202104.03382696182
1904,143714.59023790772
1905,201988.07783370934
1906,132838.27307879602
1907,227695.09678845512
1908,101313.92572607516
1909,127443.67388034776
1910,114490.68762427756
1911,219588.52471227423
1912,330152.9149653419
1913,159210.60983304528
1914,53770.349010082704
1915,304496.27059211297
1916,80177.0178050414
1917,250396.51642654228
1918,136200.27504177304
1919,179020.16821281172
1920,162039.3570007466
1921,386002.7491383371
1922,321936.5940861467
1923,237232.91744236898
1924,237839.66678657336
1925,194646.51408828693
1926,364607.9561730025
1927,136604.86407152348
1928,160474.4530634641
1929,123342.99901724329
1930,127696.32501351113
1931,137126.2776975414
1932,135630.91200067408
1933,188093.1712104193
1934,178073.10507340395
1935,167012.2171104199
1936,192696.37168869554
1937,181241.98369340028
1938,178827.1935168085
1939,240087.44260298696
1940,190474.4167068471
1941,163521.15005479474
1942,187526.49918295443
1943,214573.04528868303
1944,346430.8472578355
1945,385851.6202474376
1946,159847.04752984413
1947,302626.2116625737
1948,169417.1345267849
1949,246253.7367001709
1950,185019.8309954466
1951,264125.52951854083
1952,225793.3300588487
1953,175478.91055893156
1954,182297.8515224413
1955,135462.88890253342
1956,329288.5778443638
1957,154661.909931055
1958,302100.5140134405
1959,149953.05068403817
1960,117625.632052949
1961,116311.11224843768
1962,96089.49328968755
1963,103852.23797069742
1964,110164.48005471005
1965,143919.9368601587
1966,128563.04385756383
1967,280668.28228110226
1968,414026.773035369
1969,377222.18799375516
1970,413633.60229178716
1971,450132.1728617592
1972,376696.9122327517
1973,269525.92572109046
1974,318802.8077822401
1975,492895.00034765195
1976,270969.08663558547
1977,365907.20753645245
1978,347514.86488845915
1979,342314.6987065267
1980,203956.34717794412
1981,362099.31406965706
1982,216177.024441607
1983,201808.66418249818
1984,170392.42621640404
1985,224417.22148921335
1986,208914.21801156813
1987,184693.7775460067
1988,176459.73483165726
1989,192451.02172783983
1990,206256.86525946416
1991,236849.45681935013
1992,220465.58904573217
1993,165892.60010471105
1994,231334.21820547705
1995,178962.31461492548
1996,252938.4303869926
1997,302339.7477218628
1998,312303.5183050392
1999,267685.1142066021
2000,318130.82299877494
2001,274053.8647920733
2002,233976.7917627449
2003,258533.25174678286
2004,295509.6567854744
2005,222808.21667265383
2006,228368.28908585527
2007,248483.55995532963
2008,221118.21882573902
2009,197566.4001760476
2010,195898.45582655293
2011,136391.73019057183
2012,167932.1354710291
2013,180556.89312547838
2014,191279.1174897115
2015,214754.13900803027
2016,192313.40620443234
2017,196479.53301998344
2018,121635.06402176231
2019,127351.97223365601
2020,108523.02434703773
2021,103726.72237806102
2022,186457.46955226126
2023,144382.73424656427
2024,280378.9761578955
2025,358002.7817339449
2026,174447.6985523891
2027,158534.37588353833
2028,148482.12106270902
2029,161495.63810464638
2030,274366.78840264014
2031,240676.9414927028
2032,251051.04662997392
2033,260996.86145549716
2034,170507.97059384448
2035,212561.4335723759
2036,205095.49145838595
2037,213338.2471668731
2038,315093.1478094072
2039,224533.73069009432
2040,282167.8276770846
2041,286167.66036097513
2042,202936.2145162271
2043,180327.05920207154
2044,164356.67834410947
2045,218537.2447867925
2046,142625.43826228828
2047,139830.27934171294
2048,139467.6931241032
2049,145589.89430797024
2050,168847.76112497074
2051,107051.21888610687
2052,124637.6055502571
2053,147622.06698758056
2054,96350.23320358922
2055,158688.94623432306
2056,147557.26206091733
2057,114733.58249633374
2058,229939.30865298165
2059,132069.43393763035
2060,181332.75749097147
2061,170132.79326834567
2062,129403.56781401747
2063,121105.53063371511
2064,141015.6557665508
2065,122641.80481624552
2066,169990.92026845316
2067,101986.52032147416
2068,146977.13989396926
2069,86560.93056422821
2070,113124.54111988483
2071,97863.93470720785
2072,140591.45402533954
2073,132248.8660060294
2074,183367.60885560725
2075,142677.42482002123
2076,114331.43160586322
2077,165303.26590748533
2078,126612.65300991395
2079,129702.88786938759
2080,117385.53889172123
2081,122275.93413000458
2082,116882.70338226973
2083,151663.7824142064
2084,110471.96976973081
2085,115378.4505251071
2086,109714.86527890048
2087,122622.63798574248
2088,99892.45508972077
2089,74706.80465883344
2090,129150.90701762646
2091,107207.25859118193
2092,122798.95282283775
2093,117160.93078395982
2094,104987.7217448563
2095,135860.2130610022
2096,83925.31516816953
2097,96130.04264158862
2098,144126.21530538035
2099,64328.791860053825
2100,81384.22626249227
2101,111246.63378976553
2102,122393.05091516433
2103,110832.94470301003
2104,150907.36782684087
2105,125626.56651553711
2106,81745.74105534058
2107,207797.24905550675
2108,113435.57754872758
2109,109718.3869557556
2110,134198.6786563272
2111,138023.23570749996
2112,141122.74483171068
2113,124245.9431629662
2114,124841.42663100146
2115,168056.25580534476
2116,117872.76419488962
2117,148829.364424197
2118,120146.9030231072
2119,116587.47485673976
2120,114319.16338886088
2121,93626.9686431558
2122,124950.930608848
2123,81619.42361768184
2124,151947.89713504072
2125,132257.80460438898
2126,160477.04830242947
2127,161282.87030960905
2128,130692.6945086731
2129,92109.08526062807
2130,132659.12908287023
2131,143191.84902698483
2132,127700.36917340007
2133,124066.50613825899
2134,120264.55132562087
2135,87623.30704789927
2136,77667.51030752137
2137,107931.22138214798
2138,134707.96551409343
2139,145719.4414669723
2140,141791.33392450365
2141,154023.92846992498
2142,129054.47782225584
2143,147815.22695502054
2144,123407.73772467847
2145,136153.15519104403
2146,165602.95363405594
2147,133822.93991938417
2148,143960.8073643526
2149,156326.04190511408
2150,221612.66394254068
2151,112541.9186272924
2152,168769.7121426276
2153,179840.80424026828
2154,104617.73966029809
2155,136644.68221592702
2156,268524.6675215077
2157,238809.03005810094
2158,244366.5892968651
2159,218894.54570683037
2160,178908.21980527538
2161,230105.25113470186
2162,408964.3963415948
2163,363825.54086326377
2164,248939.98762403423
2165,206666.5385087423
2166,153670.34164330643
2167,217534.39351576183
2168,194753.96848102086
2169,196063.19011290758
2170,217445.3551393933
2171,154490.91590534063
2172,131505.2915446108
2173,160183.77168533433
2174,229652.99224208554
2175,306531.8831587122
2176,309372.29315072444
2177,239733.50133037483
2178,217301.14285441634
2179,137520.3099164331
2180,209242.1872464714
2181,190814.11857404982
2182,214435.0578598529
2183,189372.90197418717
