Id,SalePrice
1461,118294.5534392774
1462,151880.94882529078
1463,187640.0963897871
1464,196262.6099790331
1465,186044.45891649066
1466,166008.828385512
1467,171563.20205418256
1468,158141.97720503144
1469,183408.82816540034
1470,118994.67177382867
1471,187143.65409632743
1472,96007.56083274801
1473,100107.99548031499
1474,144304.21649183522
1475,106912.4453384865
1476,357355.3846130831
1477,249441.7712993365
1478,281805.5073081203
1479,276807.8723433355
1480,514887.233434035
1481,324870.3837182996
1482,207107.5128302317
1483,180487.27477373093
1484,166086.09991507267
1485,188819.07319866048
1486,192534.77365793064
1487,335766.2000871669
1488,223833.58407629174
1489,199794.41409616117
1490,245510.27208600513
1491,197035.5486097576
1492,89935.35176672002
1493,191347.47768375865
1494,276565.0791123541
1495,277800.4001711906
1496,238711.2164409253
1497,178166.49931246
1498,172088.7738170069
1499,157956.5513323335
1500,156888.44381642772
1501,184479.1932207269
1502,139582.72457408573
1503,280334.5076682868
1504,242961.86610375487
1505,221848.17410866695
1506,190739.70457908663
1507,250000.05734603852
1508,206319.57307876184
1509,154796.7826316963
1510,153086.25691702997
1511,166168.2762853613
1512,178772.71978541635
1513,143634.35775354068
1514,157362.24114191165
1515,197317.5336123275
1516,148396.15239640654
1517,171249.8737040121
1518,127439.60066454865
1519,220373.18488571708
1520,129609.15380403012
1521,131322.14844363584
1522,175561.5115474121
1523,115164.49686092544
1524,122436.43397136564
1525,123694.64104172908
1526,110552.9432210893
1527,110276.36018324578
1528,130327.48017602292
1529,155150.92508551473
1530,190378.39625300004
1531,116085.54928518935
1532,89755.04804995863
1533,153730.0789771897
1534,121329.76737253134
1535,157026.06607066805
1536,113139.9789342359
1537,81332.21340191981
1538,143301.20090624492
1539,194214.93297332976
1540,89483.17451686625
1541,141464.36679968014
1542,149703.8469479696
1543,186931.96386460855
1544,88668.69996928728
1545,115713.22237531489
1546,134064.18978319864
1547,133766.40400968163
1548,133340.63431776394
1549,130078.97090924783
1550,138235.8789569308
1551,103137.05182188767
1552,149744.8428754338
1553,149972.06744606487
1554,108742.14689554449
1555,175903.7608746922
1556,78528.48910308102
1557,107035.6111088405
1558,95700.47667175926
1559,84231.03897819547
1560,134079.95104901821
1561,120063.48240216332
1562,138464.85935303246
1563,124159.55463716925
1564,165069.78352400076
1565,148971.6285960972
1566,236202.72559025305
1567,71946.67628851859
1568,249237.2147266078
1569,132304.28952397557
1570,140636.2506693581
1571,126828.28209197221
1572,150576.7886441978
1573,250596.9851195058
1574,129436.97686471597
1575,247022.7266174899
1576,255373.61093466287
1577,179697.544893258
1578,136638.48911050498
1579,146580.7305918891
1580,189605.1610386601
1581,148620.48638588926
1582,116348.4700086738
1583,306528.82019733964
1584,225288.20446939717
1585,141128.32857987148
1586,71887.7979666635
1587,106821.25495914083
1588,158422.43345646502
1589,99339.09638013189
1590,131443.1969178876
1591,97003.43372860338
1592,114766.9140388032
1593,118237.96128623365
1594,125735.38359940283
1595,123086.03421855722
1596,225469.97662089535
1597,202627.8114035521
1598,212239.9457670721
1599,169509.3920736248
1600,167881.4449981979
1601,72574.69369333691
1602,116661.14339326147
1603,74737.77202459774
1604,260956.92429136566
1605,243937.64696789763
1606,163577.54756365076
1607,170325.4905126863
1608,225102.7188488145
1609,183349.9369315588
1610,144455.80299605418
1611,139356.26741832163
1612,177809.06875172813
1613,170350.7341079396
1614,120193.01238560544
1615,93329.45197957277
1616,79371.9945738047
1617,93415.08704674685
1618,123346.8660822215
1619,135681.94570671555
1620,202059.91313832963
1621,129390.35791348186
1622,141365.46292388559
1623,270762.75977011886
1624,225462.98947780617
1625,112941.70701939953
1626,174387.75571541593
1627,193567.3242417887
1628,275522.37828471296
1629,176078.79171256916
1630,359927.9339238846
1631,215195.68937466375
1632,243058.2422637144
1633,170331.215018645
1634,187790.31930511622
1635,169891.39542197698
1636,145368.59676093134
1637,204514.53166461317
1638,178688.7696328099
1639,179005.989886682
1640,247178.66324234303
1641,175638.85446573744
1642,234633.286117149
1643,218842.12781614935
1644,223531.7376240701
1645,227564.3799000489
1646,164911.3791885432
1647,147084.41982630768
1648,126959.08126997475
1649,138221.81708458197
1650,112781.0696735037
1651,118062.39004107226
1652,93105.9691912425
1653,99670.59574729313
1654,139363.86868042382
1655,131544.9568364175
1656,134750.86911827204
1657,143966.6858843332
1658,145410.31068815416
1659,109866.39035628646
1660,159802.07714052813
1661,439207.6668819018
1662,404226.1272490719
1663,388082.2322514333
1664,473276.01360130653
1665,303555.5876213922
1666,321254.54715775163
1667,363740.8397506272
1668,345495.14516299614
1669,288747.40196169144
1670,353780.9839947943
1671,273480.98328441044
1672,417983.7275881779
1673,290342.41670402576
1674,227572.47089167064
1675,202204.06765258874
1676,200439.56748693527
1677,234117.47747830654
1678,446782.0672313792
1679,385805.48998231
1680,341229.63982529135
1681,252747.00305174995
1682,301103.41935536976
1683,181319.84587306768
1684,174796.29651495625
1685,170797.4575274004
1686,168767.50860320448
1687,171479.99193938906
1688,187070.0716853155
1689,189254.32152465588
1690,192278.71934262465
1691,179231.38365861477
1692,246905.83037002946
1693,168100.94936153034
1694,178827.29569515772
1695,160763.14354147663
1696,283751.4115744761
1697,161726.5422323872
1698,352292.4703806838
1699,306668.84769018955
1700,257240.83341927704
1701,265013.01946857694
1702,249407.66894795702
1703,255504.04967358717
1704,270558.851462485
1705,232762.60210264294
1706,418404.4776527457
1707,217818.02137155898
1708,210925.58996566435
1709,271671.66692073696
1710,214156.62653347568
1711,263964.9933851902
1712,270275.27180859476
1713,266796.388700898
1714,217477.35558502935
1715,199717.13958803797
1716,174699.787970117
1717,172063.0442830628
1718,129883.59686907884
1719,206813.6215485163
1720,229208.0450027812
1721,154215.05904318884
1722,121100.94705870787
1723,156592.62983738258
1724,215563.2545035819
1725,245356.06936425678
1726,184980.07284420132
1727,155911.46304131162
1728,164900.79378240398
1729,166056.38973085152
1730,136271.47603193842
1731,124831.36071568758
1732,130025.77111511515
1733,108744.00461110134
1734,113144.25532920116
1735,121453.95220221188
1736,113131.31194384843
1737,295434.6745146461
1738,247236.7239610643
1739,242129.35265336034
1740,238783.51184782168
1741,206673.0795965402
1742,174557.36451334067
1743,173548.20852970477
1744,316922.11273591255
1745,205746.8834108076
1746,179911.70628554453
1747,222861.80803272393
1748,223541.29562564346
1749,148749.86576487572
1750,122874.15970358778
1751,241233.65980461737
1752,113814.51452238236
1753,149709.35137698354
1754,199704.78387445412
1755,167587.5096267414
1756,129926.56522400814
1757,120050.42297748616
1758,145886.90125964925
1759,163879.83044971767
1760,163341.00572559857
1761,147355.02731224432
1762,169667.38686463248
1763,184766.59855849223
1764,113991.88319889214
1765,165162.6621150642
1766,196698.06612944236
1767,240487.7950422348
1768,144921.39995011163
1769,164333.71399651558
1770,146112.72065209012
1771,124614.85744259514
1772,140059.96660151402
1773,127599.1995559454
1774,144457.70893290933
1775,141136.8861062071
1776,133919.2120098193
1777,102488.81196883143
1778,137144.39523440666
1779,121643.9172661715
1780,172646.55356708434
1781,125439.15072659485
1782,86576.75208345897
1783,145471.77705041494
1784,108343.59422918032
1785,119512.45589957031
1786,142795.50763114245
1787,168016.61424356178
1788,65518.773412720926
1789,91952.13317617244
1790,85990.81425095815
1791,181827.21087544243
1792,151055.7122790271
1793,118406.75135428757
1794,147524.5420361893
1795,129794.22701991069
1796,116299.43404790106
1797,107821.5858437735
1798,116155.00757818551
1799,111502.0059003703
